tweet,sentiment
omw 2 church! thank u god for another beautiful day! enjoy it! ,4
@malique Oh yea man.. That place is good stuff.. Though the chicken itself is a little dry imo.. The chilli is nice.. ,4
lol your a foooollllll. lol how is your weekend? ,4
SMH @ the #haveyouever tweets....The real question:  #haveyouever accepted Christ as your personal saviour?-  I have!  ,4
I googled up upside down by Jack Johnson and listening to it too. Imagining this song played in the aircraft is just... weird! ,4
@suitelifeofkell and then i stole that shirt. and sold it on ebay ,4
"@URIENATOR alright bbz  nan will yell at me :L ohwell, i &lt;3 this jumper coz it smells like all you guys :L",4
Having homemade peanut butter and red bean mochi that Willie made for me... Yummy.  Some sysadmin guys do more than fix machines!!  ,4
"@ztnewetnorb yeah ;\ it's odd, but cute ",4
Done with high school. Amazzing. ,4
@Ayanic Ok so whats the word 4 the year Obama lol ,4
@amyjackson10 Thanks hun....its one of my favs  xxxx,4
@CCC6 Winding up before the big wind down in two weeks - Panicking college students is what I will encounter for several days now  #hhrs,4
"I got evidence, I got confidence, I'm a conqueror, I know that I'll win.. watch out family..   big hugs",4
@JoannasFoto thanks so much! ,4
@mynameislogang what ? Its the best ! We don't sleep  . . . EVER ! . . . Your a Cali guy ?,4
"@havardb No, the point was that their HTML was so smooth it looked like Flash. ",4
"@livbambola don't have a picture/link, will show you friday  but its a sweatshirt-material moto-style kinda thing with zips",4
"@flick_stack @noangelvfc Lol at both of you (: I'm in love with 3 no wait, 5 men I've never met    I just wanted to join in (:",4
"@jermainegarcia i love your mum, tell her  and i love you extremly!",4
"Just when I thought things weren't going to work out, possibilities turn up ",4
"@katjaib I got kind of cranky about the 19K followers in 30K crowd too, so just wrote a free article with all their &quot;secrets&quot; ",4
@seanmurphymusic give me your messenger please ,4
@Nicolee09x that's sucks...it's nice and sunny again  I'm about to get a back rub ;],4
"@jlock yes, I'm in CO! I'm sure you have been miss staffer! Going to wyoming soon. Ps- moving to DC next month, let's get together! ",4
#Magic Led the whole game and delivered a decisive win! Our team rocks! ,4
Heyy good morning everybody !! There is so much SUN in France today  I love it !! It's my brows birthday today. He's 18 now ! My god...,4
i really don't wanna go back home... at the beach ,4
i love miley cyrus and taylor swift...theyre music always makes me feel better ,4
@turnerz i will shes in the ghetto 4 the wknd 4 her bday ,4
@avidbookreader  I think Twilight fans are making his books popular. :/,4
goin to movies and pool party :O ,4
"@postalguarelas youre welcome. We are one big happy artist family in the world, we need to support each other thru good &amp; hard times. ",4
"@A_Montenegro Thanks, Angela! It turned out great. Hours of calculations and all I had to do was ask for your help! ",4
mandarin = happytimes  hunger cured!!,4
@sam_smart Never mind... any chance you could pick em up for me   p.s. do you want to go to rowan's birthday party 2moz? X,4
"@sanjukta hahhahaha I can't help it, you remind of that spoof ",4
"@NiceBean lol, you'll wanna check my timeline but I've been posting alot today  Sadly though I have to sign off fer a bit",4
@zaibatsu @liquidwings You are loved ,4
@clubalektrablue morning &amp; happy tuesday!! ,4
@lilaclion no more sads! did you choose naked white trash or condo beer boys? ,4
@nick_carter http://twitpic.com/3i1z0 - OMG! A talking muffin! HAHAHA love your twitts you know? ,4
"is at work... daily living eval, remedial ed and keyboarding today. Fun, but I'd rather be sleeping.  Vacay in 4 days!",4
Haha! Thanks @UKAPHQ @ChrisHallUK @PenelopeHeart &amp; @iamgstar! The power of Twitter I'm not lonely! Woohaa yes-ness til my batt runs out! ,4
"@thebishopoftwit very odd on the stamp thing! Hi Bish! I'm good thank you, and you? Le Mans and a whole weekend of kool motorsport! ",4
"@OHYEAHmikeman would make senseee!  hahaha, well are you going to say it?",4
Finally in Colorado Springs and finally sleeping. Tomorrow starts the camping adventure. Can't wait so I'm already in my sleeping bag. ,4
"@JewTubeDotCom You're welcome. And have a good week, too. ",4
@harpoopy i like your about me now video ,4
"forget jobhunting, it's jobbaiting time ",4
@Ragesplosion yarr kitty ,4
Forkan just ordered three pizzas for delivery. ,4
@JasonCroxford  Insanity is just like the name ... you are going to LOVE IT!  Coming SOON! ,4
"@Neutronned Good! No scratch, just infection, probably from Torgo/shelter. Got antibiotics. She'll be fine ",4
trendy topic....im fly air france  yeah im in the clouds on my way too monkey  island ...lol,4
Dane Cook show was awesome! Sorry it took a few days to post that! ,4
@MancunianLee what? Lick his bollocks? ,4
i actually can kill a human today so dont mess with me....    i'm good though....wake up at 1 o'clock and my tommy aches REALLY BAD.... ,4
About to watch the narrows and see kevin zegers and sophia bush! Benefits of USC. ,4
Just a little 30 seconds to mars before  i'm of to work.  makes me smile from ear to ear!,4
asking my friend about boners. ,4
my mind's on wedding things as I finish up some projects at work today ,4
@MikevHoenselaar Liked everything except they changed the theme music... which I disliked ,4
looking foward to lunch time ,4
"@AnoopDoggDesai drop by Cali somet ime, area code 831. i work for a car wash. ill give u a free FULL CAR DETAIL!!  Waxing &amp; everything ",4
@stroughtonsmith That's just your i94 or whatever they call the green form. Don't call it a Green Card or you'll confuse the INS people ,4
is always busy....so friendz next time na lang ulit!  http://plurk.com/p/z38bd,4
"@thehoosiersuk I've just downloaded my copy of Absent Elk's single, tis BRILL! I saw them supporting you in October..FAB night, thank you ",4
@timeishort HAHA there's nothing giirl!  What your favorite band?,4
So we got a new rug for the living room. And damn if Lebowski wasn't right! ,4
"@Journeywoman @oceansj thank you, the other 364 days of the year she's a complete stinker ",4
@chyrls Your paper work is beautiful! So talented! Thanks for the follow ,4
Good nite every1! ! ! Hope evry body sweeps well  Lotsa love &lt;3  - Be yourself. Who else is better qualified  Nyte X X X Peace!,4
has been shopping and is now eating maltesers ,4
i decided that myspacee is wayy better ,4
"Ohhh! God my schedule! Morning classes is WHATEVER. ) Class starts on May 25  Too early, huh. (:",4
@kristie__  tell jess to go to my house and get the sleeping bag for you LOL are you still even going? lol,4
Sorry I have not twittered today! I have been so busy  I went church this morning..... For the first time in ages!,4
"@taylorlautner luvv you  so mad i never saw you when you were in vancouver  im on team jacobbb ps, nice abs ;)",4
"@countessmandyec I will spill no beans about LOST, I promise!  I'm going to re-watch it because there was so much to see!",4
@GoldenShoes hi  just found out I have pcos. Tired of doctors in the las vegas area.,4
"Follow friday, playero?? @amarilla87 @willygomez y a rafa y ricky que no usan twitter,  music by Lou Rawls  ",4
downloading music guys  any good songs?,4
"Right now,you're the only reason.. for not letting go ",4
"There are a lot of new ideas I want to write down, now.  *excited.",4
@youthfullyyoked thank you!!  ,4
'morning tweeters! ,4
"@Tehkimbers SQUEEEEEEEEE OMG like how many times did D reply to you. You lucky, lucky girl! Good heads up for DWB ",4
@MikeWilson_ESS doing just that for dinner - without the guilt ,4
Would you rather swallow a pill? Drink some drink? How about eat chocolate? http://bit.ly/3XXpdc *raises hand for chocolate ,4
Just held kameel for almost 5 mind without him crying.... And then he saw linda and that was all over ,4
@MSandilands89 @mgrovum123 i will know within the next couple days. i will let you know as soon as i do ,4
@TomFelton d'aaaaawhh you're so cute  ,4
Hangover was amazing hahah until the screen shutoff ,4
movies with mara ,4
"Awake, though barely and getting on with the report. Looking forward to seeing Miss Cat today for birthday hi-jinx ",4
The Goonies. Projected. On a garage door. With my friends. Amazing. ,4
Making a BackGround For Twitter ,4
"Stupid college. No internet connection in the room. Helloooo this 2009! Anyhow, home! I miss you Twitter buddies! And also @DavidArchie! ",4
"@mika1993 my tita sent me a box, they're new! ",4
hey u  @tubilino hey there @cosita @cjh @PiCr @MrsASoprano @Stitch_13 @nemesisurchin @anothercraze @Sook @idd... ‚ô´ http://blip.fm/~7fl2b,4
Making roll cakeeeee ,4
@lizzie123x i do that every morning. im lame like that ,4
@SoulPainter it sux... especially when people call u anorexic!! i dont go round telling everyone to stop eating!! ,4
@Geeno33 :s erm dunno :p .. its my b`day on Sat ,4
yummy food at far east plaza  woo. Ready for my next round of shopping spree,4
Back in the saddle after four awesome days with @leeprovoost and the old gang  Will try and avoid a tweet flood after a long radio silence,4
@BT I want a hammock ,4
"@alyankovic while you're in that black hole looking for your profile pic, could you look for my car keys? ",4
"@sbaked oh, steph   reading that made me smile",4
@StephanieMxx Honestly you wouldn't bless them if you had them for an hour!! Nice boobs by the way ,4
"@ritalavalerie, you know, actually, from the moment you introduced those slims to me, I've become addicted to them xD they're gorgeous ",4
You should text me 210-343-9168 ,4
@HappySinger i will - enjoyed the podcast the other week. the bus announcements in the background at the pub are oddly hilarious ,4
"@callmejors i don't know them! ahaha so that means i'm from the mountains haha kiddin  pop band or alternative, rock what kind of band?",4
@DwightHoward the piano guys from Howl at the Moon made a song for you and the Magic! About beating the Cavs now THATS a good song ,4
"@MXML  Btw, blog I just tweeted about might interest you ",4
@naayjonesmcdown ok vou mandar ,4
@pamsquared and @ohohoh sorry na!!! hehe ) i love the show sooo much   hehe,4
My dog (Ziggy) thought it a good idea to bring a friend home. It's a rabbit and yes it's alive and well. They are best buds obviously. ?? ,4
@markjoyner totally! I've been waitin for somethin new and thought provoking at mj.name ,4
@SinnamonS gotta play 'Off the Wall' first tho ,4
@ohhushmusic I'm hoping to go see UP  It did come out today right? What about you?,4
GOOOO LAKKKERRSSS! This game will prove who the better team is. &gt; there isn't gonna be a game on Sunday...btw. ,4
@ceruleanbreeze lol That reminds me of when Homer had to return his key to Springfield. &quot;It was never covered in foil!&quot; ,4
just saw JONAS and new video for Fly With Me. The stage is huge and I love that Joe has a crush on Stella ,4
"@topsurf  A good reason I don't have one of those, but I think I should for the reason you stated",4
"@ Airport in Frankfurt... love the weather, love the planes  I'm a Freak^^",4
"Also, I hope Dad decides to take us to see Up this afternoon ",4
@Sampalm hahaha that's a good one ,4
5.0 has request tacos for dinner  so i am cooking tacos ,4
"@doctorbond if you meant to heavy rain n flood in bkk last night, lucky I was out of bkk ",4
IF YOU'RE HAPPY AND YOU KNOW IT CLAP YOUR HANDS  ((CLAP CLAP))   ,4
" Time to get to CCL, again, for more computer parts! I think I should live there! Or get a job there? hmmm....",4
UP was really good.    time for my workout.,4
just a great feel-good song to get up and dance to  ‚ô´ http://blip.fm/~7dy5v,4
@solkana I have a dumb phone. Will have to make do ,4
Isn't it crazy how one person can make your day so wonderful by just a 5 minute phone convo.  ,4
join my group SXinneyMomma! on facebook! see you there!....and here! ,4
@bourach Enjoy your Chinese  Am having nice BBQed food at A's parents' house. Still sunny so have to take advantage! Hope you are OK xo,4
just sitting here relaxing..enjoying the silence while the boys r napping! ,4
"@snu70 ok, she's on it  ",4
fab day today this morning got my glasto ticket and is very excited and i got a tan as well what else could u aks for ... glasto now ,4
i really shud update twitter more but sure what can u do ,4
"@TheTBar Good, but don't tell me about fun things AFTER... tell me when I can get involved! ",4
Excited to be starting work tomorrow ,4
"@mythicgroup Yup. Even without the Internet it applies, though. ",4
@missjneal.. That's a good one ,4
@MihaiDragan wow! nu stiam ca citesti amdoar18ani.ro ,4
@carlostabora your being a drunk tranny ,4
Just posted ,4
Chasing pavements  http://plurk.com/p/z2wju,4
@crmsh - what part did you play? Jefferson? ,4
PLS Follow my weight loss blog... http://cluelessmim@blogspot.com - Help me out?? Need support from lovely people  xxx,4
@rholland34 I miss being at the house sooo much!  I think a sleep over is in order some time soon.  I need my family ,4
Installing so many add ons for Firefox. ,4
Got some new skinnies todayy  They're abit big for me though :|,4
The LCU Chaps are the 2009 NAIA National baseball Champions!!!! ,4
sitting at the front desk was fun. i hope i'm there every monday ,4
"my sister is engaged!  first time to be in a wedding,&amp; im the maid of honor!",4
i am so sick! i am home with a cold. bla! i just bought Nat and Alex tour tickets though!!!!!!!!!  fanclub baby!!!,4
http://twitpic.com/7gg9u - look at this too ,4
"@janedevin LOL! I'll give you that, yes... you are doing hard time. ",4
just woke up im really tired ,4
@Beau_Monde ok love  Today was pretty shitty for me too. I wish we were close enough to go to lunch together and blow off steam.,4
@carlos_teran Its been alright...still trying to wake up  and can I just say some people on here are lame haha,4
On my bed watching tv ,4
"HEY! tomarrow is my bday! I'd like a persona tweet from that cute guy from Twilight! Everyone pass it on for me, k??? ",4
@BrokerSaunders Thanks...sort of where I was headed as well but I tend to be too much of a softy ,4
bout 2 get up in da bed!!!  sweetdreamz all!,4
this is going to be a great place for mac lovers ,4
@MesBates I eat everything.  Ecclectic.,4
&quot;Think Different!&quot; - –?–µ –∑–≤—É—á–∏ –ª–∏ –Ω—?–∫–∞–∫‚Ä¶ –ö—Ä–∞—?–∏–≤–æ? (via shadowden) –?–ï!  –?–µ –µ –ª–∏ —?–∏ ‚ÄúI‚Äôm a PC and I‚Äôm 4 and a... http://tumblr.com/xvz1yzprr,4
@aplusk greetings from sarajevo  love to watch punked,4
@jeweljk omg...i LOVE that song!  Sorry you were grumpy though  ,4
"@TheHollyJohnson Excellent choice, fantastic song! I shall send a &quot;prop&quot; your way ",4
Cant wait for the MTV Movie Awards ,4
@Zee Most probably the best beef meat in the world  I like the Bleu Blanc Belge !!,4
AbOUT tHaT tImE to hIt tHe sHeEtS!! night night!!! ,4
Kelly Clarkson was wonderful to watch! Great interview   Way to bash the heck out of Pinata Sol! #rove,4
@adamfletcher wanna see ,4
off for vacation ps and ft fucked me over as usual so better win big away gl all  see u a week from sunday,4
@stevemaths The retired man in the cheap seats can just stop laughing ,4
"@JaySDaughtry Not what I meant, but balance is good2.  Room is almost paintd&amp; hit a sore patch so i hv to hold back. Ur tweets a blessing",4
@dwick29 you provoked it i swear i'm a good girl ,4
has finished tucking in to his Lucky Charms ,4
this is my 2000th update. ,4
Free PROSPERITY meditation go here now  http://aweber.com/b/1CsmR,4
@thegossipkid Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip ,4
@tseerh I see  look forward to hear about what else is different from u eh,4
@cliffhangernlv Ah...So it was no big...Funny how people freak out about these things tho! ,4
..Margaret has quit the Apprentice!!! :O final sooooon ,4
fresh blood.... ,4
"@ConleyIsom yes, I want to do that!  Let's do it when you get back from vacation.  I'm so excited. You made my Monday. ",4
says thanks http://www.plurk.com/eyminep  http://plurk.com/p/ridlj,4
@tlwest70 they can sleep in the car! ,4
Joe &amp; Erins wedding in Grand Haven this past weekend.    http://mypict.me/3XRE,4
"@cassie2good Awwh. Sleepover soon!  But, it's probably going to be later in June. Since I have to go to my Grandparents.",4
@fluffydbunny Thansk for the follow!!!  ,4
Happy Childrens Day! I am nuturing my inner child (and exterior inner-tube) with Pizza in China to celebrate. @johningz : Danny's Bagel ,4
http://twitpic.com/6alpb - Anna again. ,4
"I haven't watched the Disney Channel in awhile xD All I've been watching is NCIS, ABC Family (11am-1pm), Family Matters,&amp;Home Improvement ",4
"Ooch BBQ is awesome.  So many people, great food, volunteers ",4
@mileycyrus it seems so wrong that i think you amazing as im 18 and your only 16 but your sooooo funny and @mandyyjirouxx  x,4
"Walked 5 miles, showered and played through Chopin's 4th ballade.  All before breakfast ",4
On the bus to work. Fun... on the plus side - I got a nice sleep in ,4
morning all  (&quot;online&quot; morning ),4
@krisparkles what a hard life you live ,4
Good Morning Tweeters... Happy Monday!  Grab a big cup of coffee it's a new week ,4
@mommy_egats i'd pick you up from Milwaukee ,4
@TamaraSchilling It's the truth and had to be said.  You know how to have fun!  ,4
@meerasapra you should do some satire toons about internet mania... ,4
@rachel_simmo pink toenails all round ,4
"@sherianelfie I think she's fun  Well sure I'm coming on Sunday, would miss it for the world &lt;3",4
@Gtwilighter ohhh i c!! thanks again bb!!! ,4
"Row, Row, Row your boat........wow! We are getting some awesome rain. EXCEPT for the getting up and coming to work part! UGGGH! ",4
@lostgirl66 What biscuits have you got today then??!! ,4
home from shopping  waiting on mike to get home -then ill shower,4
Can't wait to start celebrating my birthday tonight with some of the 21-year-old loves of my life!! ,4
@alli_xclassic i can't wait to see. ,4
"@yikes77 Ok, no puking....will get that all out before I leave ",4
@ZingyBurger HAHAHA.. omg... kay I'm not used to using twitter.. mind the previous cacar one. ,4
@maaaaggiee fag fag  good work for using twitter!,4
@fellowcreative   note the rubbish liar bit ,4
@PrettyPrats Oww hon! Its serendipity! if not inet then something else.. we would still meet ,4
http://twitpic.com/672se - Chillin' @ my sister's crib ,4
@LizLemonCologne take your camera and take some pictures ,4
Michael J. Fox is on Rescue me today. 0: I will own him one day! ,4
@digitallearnin Only problem I see with those classroom layouts is there are only 20 students  isnt Clsrm overpopulation the initial prob?,4
@kollektor @GeordieGuy @natachasuttor @ciarando thank you for music suggestions. All now good in my hood ,4
@LiDLo Haaa!!!  I LOVE It!!  How about a Toronto BF?? Heee Have an awesome day Lo ,4
@Fuzzy2230 oh guess what i met Ms Samra today! ,4
"@MzRocknRoll Thank you  ,@SASSS09 The way to improve your Twitter Score is getting more followers (If can help http://tinyurl.com/dfg6hk)",4
I was just &quot;scrapbooking.&quot; It came out nice ,4
@Irn__Bru &quot;schaken or schtirred?&quot; - most likely schaken once the cans have been shipped through to us ,4
Swimming with Mariah. Good times! ,4
Im Listening to lvatt  the album is amazing !!!!,4
@LostMarilyn Here's a cute one for you: http://tinyurl.com/p3gfgh ,4
"BGT final is gonna be amazing  Flawless, Shaheen, Stavros! &amp; Julian - my god, gonna be fantastic (Y). Su-Bo better not win ",4
Getting ready for our annual old boys hockey competition  let's bring down the students!,4
ahhh having din dins and relaxing ,4
Watching JONAS ,4
@rotig813 Welcome my friend. You'll love it here ,4
@telesilla Indeed. Thanks for sharing that! Now I can go to sleep giggling. Night! ,4
what do you call a one eyed dinosaur? a doyouthinkhesawus  from my 6yr old ,4
Just got nudged by @rharvz...bout to be a twitter fight!! ,4
farrah just got a pedicure... hot pink just like mama ,4
#musicmonday Soft Shock - Yeah Yeah Yeahs ,4
"Omg... i just creeped out my cat!! I couldn't stop laughing for HOURS! ya, not so much... more like seconds. ",4
@dtsn just hurry up and send me mine ,4
" I'm in a great mood, but ... I feel a little guilty Q_Q xD",4
100 posts ,4
@lifealicious its a duet.. pat both yourselves .. ,4
@GirlwitCurls hahaha u should try and write a poem about it ,4
Maybe if I jus listen to hawaiian music everyday my life will be more relaxing haha no? (via @lisakimfleming)worked for me ,4
omg so I was eating a popsicle&amp;Justin Russo from Wizards of Waverly Place was eating the exact same popsicle as me   hahaha,4
@Raatek  No unfortunately I don't sleep much. I wish I could.  I'm fine.  How are you? ,4
@Dannymcfly Your so so so weridddddddddddddddddddddd but i love love love love LOVE it ,4
@ briches good luck! ,4
@elamadej This is cool. I was born block away from this place.  Thank you for that pic ,4
i invite my twitter friends 2 particip8 in a DESKTOP TWEET! here's mine. LOL  uhttp://i44.tinypic.com/2napdhl.jpg,4
tweet tweet... playing disney games ,4
@_fflc don't kill me though haha. Please ,4
Vote for @robromoni please he's a doll! Love him ,4
"obsessed with celebrity gossip and excited for the big weekend with the gala, friends visiting and time on the beach ",4
@zawfi yes yes. i love summer mornings. its going to be a hot one today ,4
@mories23 I'm sure yours is just loverly  xx,4
Listening To The Saturdays On Youtube!  And Uploading Photos From The Saturdays Onto Facebook =] xx,4
"@tomricci hmmm, 17 replies, not one push.. I'll wait for 3.0 to go 'live' before blaming the app... ",4
@marvinpriest i hope u come back to Syd (hopefully it would've stopped raining) &amp; do some shows   GOD BLESS! xxxxxxxxx,4
"Don't really get FaceBook.  I get the same stuff right here on Twitter, and a lot quicker!  ",4
@dronsayro No problem.  You can tell that I'm from NJ when I catch such mis-spellings.  ,4
why use AI anyway? once they get the power they are going to use us as their batteries................... ,4
@rossautomatica she does indeed  I freaking love the woman. x,4
@JaoGirl if only we could.... -.- i'm sooo bored... glad we have our break now..  lata... xD,4
"oh, saturday i'm glad you're finally here. ",4
@arielle_marie I just got the letter!! Havent even even opend it cause I'm so excited!!! ,4
@jaredleto Just started to work. But it's the last one before holidayholiday!! ,4
I'm fresh and clean. I'm headed out. I have a busy day. Talk to y'all later  http://tinyurl.com/r8rgmo,4
@nancypub happy anniversary then ,4
making a bracelet ,4
I don't know what I could do 2day. Ergh! I'm so bored  Don't wanna stay at home all day. But I HATE the weather 2day. Way too rainy :/,4
damn barri get a life n get off of twitter thanks ,4
Im still up lol ,4
i love hanging with chloekins ,4
"@Jonasbrothers i absolutely love you boys, your music puts me in a  better mood  &lt;3333",4
"I got a berhinger amp for it during guitar centers memorial day sale   (bass, not the fish)",4
"@DonnieWahlberg I think everything happens 4 a reason; all u can do is learn from your mistakes, change your strategy, and roll with it! ",4
"keep voting for me in ms twitterworld!  It ends in 4 days, the top 100 go to finals: http://bit.ly/be9nb",4
@Diamond_rockk Effing Me Effing You Ahhh Haaa  http://effing.cc,4
"Hey, hey, hey!!! I am 10 followers away from 700 (I LOVE the # 7 by the way!) Who's it gonna be, I wonder??  (via @katjrobertson)",4
@blackbarby1 LOL! Thought  I was the only one ,4
hates Pinoy version of Meteor Garden but I love Dino Imperial.  http://plurk.com/p/y5piy,4
@ddlovato Morning Sunshine  have a nice day Demi ,4
"@LiliCosic I cant quite make rice,I always get it wrong-too soggy or burnt;i'll try again today ",4
@Beetle_Juice you and me still singing from the same hymn sheet ,4
Due to &quot;Victoria Day&quot; holiday all orders from Friday-Monday will go out a day later as postal services in Canada have the day off  Thx ~,4
"@adgepd RUUUDE! hehe, how are you? ",4
Saw Star Trek with @sam_zone @epodcaster &amp; @designminded. I loved Simon Pegg as Scotty. ,4
@Soundsliketeen thanks for the #followfriday ,4
"@materion It was linked about children and education tweet from yesterday. Somehow the movie is connected with this. Yes, I casted it ",4
@flossa Desing the tattoo around it? It's what I did ,4
"MYX(space)VOTE(space)TOUCH MY HAND send to 2366 (Philippines only), don't forget to vote guys. .  thanks done voting. . so VOTE NOW!!!",4
@StevenGonzaleS I got drunk with my friends ,4
Beautiful day!  ,4
"@Jinxdj LOL, get in the sun man what are you like! Yeah pro would be pretty sweet tho ",4
"@danileedlee i'd drive you to school, but you know....i live in Michigan. ",4
@trekei No sad face man!!!! At least the sun is shining ,4
@BCJelly  oh yeah...thats TOTALLY gonna work. *insert eye roll* ;) Typing in caps only draws my attention ,4
@whiskeyrose7 Sweet dreams to you too ,4
scarves make you warm ,4
@cocosbutter its already good...I got to meet you!  ,4
@SelenaShine  kiss the inventor !,4
@cliveflint is it? I'm in bedfordshire ,4
@paulabdulfan  So You Got Any Plans For Tomorrow?? ,4
I heart my Lakers ,4
@m1shxlee hey at least ur working I got this whole weekend off!! ,4
Hooray!  I managed to get up early enough that I have plenty of time to stop for coffee on my way to training.  ,4
@svelle its us old guys that drive things forward ,4
@UriahKiser i'm pretty excited about it as well. we'll see how it goes ,4
Football + Action + Science Fiction = http://tinyurl.com/d8awgv #design * A MUST SEE!!  (via @cheth),4
Youa hooked it up  http://tinyurl.com/mzxm6g,4
@pengwynn no but I did have my parrot hat ,4
@BR33ZY23 Gnighty B! ,4
@wsamuel Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip ,4
"the heat makes me tired, but thats ok. i have no hmework, so wat is there to complain about? ",4
i put @tommcfly in the lead ,4
I love having a mom who will watch movies like Amelie with me ,4
ohh yaaa touched the Pacific &amp; Atlantic Ocean ,4
@emilylagrange - Why ... Thank you too Emily   #followfriday,4
@LuiiZza that good! Miley have one vote more for you ,4
@TevaMeansNature Ha! Honestly had no idea you were on here or that that was your Twitter name ,4
"@MrsSOsbourne Welcome to Twitter, Sharon!  ...or should i call you Mrs Osbourne?  ",4
@mutairy I think it would still be cheaper  if you wait a few months I'll bring it back for you guys,4
ATTN: @TwittyKris bit too many mofos and was chased away temporarily...I'm sure she'll be back to her old ways soon! ,4
Your smile is infectious  - spread it around  #loa,4
"@jrr1234 Deep breathing exercises are good for a lot of things. Killing 2 birds with one stone, I guess! ",4
@Jonasbrothers homeboyzzz! i still got your backs ,4
"@bloggingchick LOL..DA was about the only thing on other than Korean soap operas, so.. yeah, I watched it.  Funny 2 see Mike and Jensen.",4
@MollieOfficial Hey Mollie  Just wanted to wish you good luck for your first show tonight in glasgow.. so... Good Luck!! x,4
"exciting day.... my girl Yelena's grad party, everyone's hoopin on Peter... and ofcourse it's the 6th luv you babyyyy ",4
@Sn0wrose ohayo! hey - it's still sunday here - i'm not ready for monday yet! ,4
@kaylenscott  ill send you a picture,4
"@itsjamieeexo YES I CAN! AND AW DON'T WORRY, I VOTED FOR YOUR HUBBY DAVID &lt;3 HAHAHA, thats mad funny! your mom is psychic, remember? ",4
I'm eating the second ice-cream... want more. MORE. It's friday i'm having a rest. Life is wonderful! ,4
@Mom2chunkymonky - LOL!!!  You are so witty!,4
@colinsegovis Fantastic to hear about the great service you received! Let us know if we can help you out with anything. ,4
"http://twitpic.com/7ggmn - Years ago, when i was younger ",4
"My anticipation for Apple's #WWDC keynote on Monday is beginning to heighten, and im not even gonna be there, just gonna read about it ha ",4
UP in 3D!!!! It was too cute  gnite yallll,4
@HannahCornett    I'm beaming with delight!,4
@edwinahayes Awesome! Thank you  it wouldn't shorten the link when I tried to tweet this earlier. Great song.,4
@deltabella no cookies in the world are good enough to be a fair trade ,4
"Finally made it home from running errands! About to bath my dogs and get ready for my chef service tonight! Umm, excited! ",4
@brinnerz haha what would you like to know? ,4
@shaunpope thanks for the link. I passed it on the a few people ,4
"@Shelleyftr I know! well, they say the truely famous don't think that they are! ;) yes, very well - hope you are too ",4
im a sucker for swagggg . what are yu a sucker for ? ,4
am watching my 9pm chinese show...! ,4
@Pink You rock the stage ,4
@Dewiel please tell me u think the Nuggs are going to beat the Lake Show......I need a good laugh ,4
 i love talking to people that i love,4
@dustinphoto U are a rockstar! Wedding on Sat. and marathon on Sunday! My best wishes to you today! ,4
@thelittlevoice thanks! ,4
Blink 182 Moment ,4
@keshandkitty... looks like your doin well for yourself in USA and i just wanted to say congrats that ur fashion line is taking off ,4
@skooj Makes sense.   I just need to get my placement test done so I can register at Eastern.,4
"Good Day, Everyone! Thanks to all my new followers. Not enough room to name everyone. Prosperity and Abundance to you! You deserve it! ",4
6 songs tracked on drums!!! Over half way! ,4
"@hdcampbell Good for you, well wishes.   ",4
@PricelessTeam Thank you. My husband drew and designed it. ,4
"Sunday, the one day a week I don't have work work, which means I can do non-work work.   YAY!!... except for that little bit of work work",4
http://twitpic.com/6e5dg - gotta love a mum who gives you 825g of Nutella ,4
@SAFARI_BLACK that's what im talkin' bout...i used to rock the orange kicks too ,4
@vicnoho French is my 2nd Lang and am working on Spanish and Italian too ... Fun stuff ,4
@daveydarko you party animal! lol sweet dreams.  do you get these replies from me since you don't follow me? let me know if you don't. ha!,4
Had chicken nuggets at Chinese place at mall...  yummeh.,4
@DanielleKulczyk why ur the most interesting thing on here ,4
just got Pa-a-a-a-a-aid....lets get La-a-a-a-a-aid! ,4
@psibreaker its always good to have a back up plan ,4
Spontaneous night out last night was pretty fun ,4
"Peeps!! I'm out for a week!!! Sending love, lots of it  xxx",4
love is in the air... ,4
@brandidone aww just look at the card we gave u  lol I cracked up when I read that.,4
@MassAppealPR loving life  What about you?  What's good in the hood?,4
@RealBillBailey Awesome ,4
the Circus was AMAZING...still can't believe i saw Britney finally ,4
@Tsukihysteria Thanks   Graduation is on Saturday....and I only have one final...yay ,4
Sick of the gym...Seeing how far I can cycle ,4
"wakey wakey lemon shakeyyyy!  haha, goin' 2 schooliooo!  it's raining!! (ugh!) guess where I WISH I CAN BE RIGHT NOW....CaLiFoRNiA! ???",4
@fashunvictum thanks! I think the luck helped. ,4
"GOOD FRIDAY NIGHT !!!!!! All you thereee!!!! CIAO ...i'm here, finally!!! ",4
"@mitdoq yes I am,huhuy! Oh and it's Berklee by the way.. Hehehe... Ken Vasoli here I come, mitaaa! ",4
"not sure why im up @ 6:30 when I didn't hit the sheets till like 3, but w/e .. early morning law&amp;order &amp; nickelodeon toons .. yeeesss!   ",4
@Alyssa_Milano realizing being in the public spotlight brings you/all so much extraordinary attention. Pizza &amp; chocolate cheers ,4
Goodmorning Twitter. ,4
@garrons yeah man.  let's get together later on today at some point ,4
"Here she is, the birthday girl...Happy Birthday Regina Anastasia Sarayar! WIsh you all the best ",4
What a gorgeous day afterall ,4
